--------------------------------------------------------------
Output text data of Measurement
C:\Users\Public\Documents\Length Stds Data\L0168\straightness.rnd,25/05/2021 10:36:07 a.m.
Title,straightness
Sub Title,
Created By,c.young
Created Date/Time,12/05/2021 3:55:09 p.m.
Revised Date,24/05/2021 9:23:52 a.m.
Revised By,c.young
Revision No.,3
Start time of part program,25/05/2021 9:49:59 a.m.
End time of part program,25/05/2021 10:14:15 a.m.
--------------------------------------------------------------
Parameter LSLI,Straightness(In/Out)(STRt)
Straightness(In/Out)<Straight_8>,1.876µm

Extracted line,Filter Setting,Z Position,Angle Pos
Linear-Outer(VERT)<LN_8>,Gaussian-50%Low[0.25 mm],2.5025 mm,269.60 °
Curve No.,Point No.,ZPos (mm),Extracted line (µm),Profile (µm),LSD (µm),Delete Flag
1,337,4.0945,-0.4277,-0.6809,0.5140,0
1,338,4.0985,-0.3809,-0.6866,0.5084,0
1,339,4.1025,-0.3562,-0.6928,0.5023,0
1,340,4.1065,-0.3328,-0.6994,0.4958,0
1,341,4.1105,-0.3029,-0.7066,0.4887,0
1,342,4.1145,-0.2717,-0.7144,0.4810,0
1,343,4.1185,-0.2548,-0.7227,0.4727,0
1,344,4.1225,-0.2730,-0.7317,0.4639,0
1,345,4.1265,-0.3406,-0.7410,0.4546,0
1,346,4.1305,-0.4433,-0.7508,0.4449,0
1,347,4.1345,-0.5447,-0.7608,0.4350,0
1,348,4.1385,-0.6383,-0.7710,0.4249,0
1,349,4.1425,-0.7475,-0.7811,0.4149,0
1,350,4.1465,-0.8840,-0.7910,0.4050,0
1,351,4.1505,-1.0192,-0.8006,0.3955,0
1,352,4.1545,-1.1284,-0.8097,0.3865,0
1,353,4.1585,-1.2363,-0.8182,0.3781,0
1,354,4.1625,-1.3819,-0.8259,0.3705,0
1,355,4.1665,-1.5327,-0.8328,0.3636,0
1,356,4.1705,-1.5977,-0.8389,0.3577,0
1,357,4.1745,-1.5119,-0.8440,0.3526,0
1,358,4.1785,-1.3143,-0.8482,0.3485,0
1,359,4.1825,-1.0998,-0.8516,0.3452,0
1,360,4.1865,-0.9321,-0.8541,0.3427,0
1,361,4.1905,-0.8112,-0.8560,0.3410,0
1,362,4.1945,-0.7137,-0.8572,0.3399,0
1,363,4.1985,-0.6331,-0.8578,0.3394,0
1,364,4.2025,-0.5759,-0.8580,0.3392,0
1,365,4.2065,-0.5486,-0.8578,0.3395,0
1,366,4.2105,-0.5356,-0.8574,0.3400,0
1,367,4.2145,-0.5109,-0.8568,0.3407,0
1,368,4.2185,-0.4719,-0.8561,0.3415,0
1,369,4.2225,-0.4498,-0.8553,0.3424,0
1,370,4.2265,-0.4771,-0.8543,0.3434,0
1,371,4.2305,-0.5551,-0.8533,0.3445,0
1,372,4.2345,-0.6552,-0.8522,0.3457,0
1,373,4.2385,-0.7553,-0.8509,0.3471,0
1,374,4.2425,-0.8619,-0.8495,0.3486,0
1,375,4.2465,-0.9815,-0.8478,0.3503,0
1,376,4.2505,-1.0985,-0.8459,0.3524,0
1,377,4.2545,-1.1999,-0.8437,0.3547,0
1,378,4.2585,-1.3156,-0.8412,0.3572,0
1,379,4.2625,-1.4495,-0.8384,0.3601,0
1,380,4.2665,-1.5275,-0.8353,0.3633,0
1,381,4.2705,-1.4573,-0.8321,0.3666,0
1,382,4.2745,-1.2480,-0.8287,0.3701,0
1,383,4.2785,-1.0179,-0.8252,0.3736,0
1,384,4.2825,-0.8554,-0.8219,0.3771,0
1,385,4.2865,-0.7462,-0.8187,0.3803,0
1,386,4.2905,-0.6409,-0.8158,0.3833,0
1,387,4.2945,-0.5356,-0.8134,0.3858,0
1,388,4.2985,-0.4615,-0.8115,0.3878,0
1,389,4.3025,-0.4251,-0.8103,0.3890,0
1,390,4.3065,-0.4056,-0.8099,0.3896,0
1,391,4.3105,-0.3809,-0.8103,0.3892,0
1,392,4.3145,-0.3510,-0.8115,0.3881,0
1,393,4.3185,-0.3354,-0.8137,0.3860,0
1,394,4.3225,-0.3588,-0.8166,0.3831,0
1,395,4.3265,-0.4290,-0.8204,0.3795,0
1,396,4.3305,-0.5291,-0.8249,0.3751,0
1,397,4.3345,-0.6266,-0.8300,0.3700,0
1,398,4.3385,-0.7163,-0.8356,0.3646,0
1,399,4.3425,-0.8229,-0.8415,0.3587,0
1,400,4.3465,-0.9477,-0.8477,0.3526,0
1,401,4.3505,-1.0582,-0.8539,0.3465,0
1,402,4.3545,-1.1557,-0.8601,0.3404,0
1,403,4.3585,-1.2883,-0.8662,0.3344,0
1,404,4.3625,-1.4638,-0.8720,0.3286,0
1,405,4.3665,-1.5912,-0.8775,0.3232,0
1,406,4.3705,-1.5626,-0.8827,0.3181,0
1,407,4.3745,-1.3858,-0.8875,0.3133,0
1,408,4.3785,-1.1726,-0.8921,0.3089,0
1,409,4.3825,-1.0049,-0.8963,0.3048,0
1,410,4.3865,-0.8840,-0.9003,0.3009,0
