--------------------------------------------------------------
Output text data of Measurement
C:\Users\Public\Documents\Length Stds Data\L0168\straightness.rnd,25/05/2021 10:34:51 a.m.
Title,straightness
Sub Title,
Created By,c.young
Created Date/Time,12/05/2021 3:55:09 p.m.
Revised Date,24/05/2021 9:23:52 a.m.
Revised By,c.young
Revision No.,3
Start time of part program,25/05/2021 9:49:59 a.m.
End time of part program,25/05/2021 10:14:15 a.m.
--------------------------------------------------------------
Parameter LSLI,Straightness(In/Out)(STRt)
Straightness(In/Out)<Straight_4>,1.669µm

Extracted line,Filter Setting,Z Position,Angle Pos
Linear-Outer(VERT)<LN_4>,Gaussian-50%Low[0.25 mm],2.5055 mm,89.62 °
Curve No.,Point No.,ZPos (mm),Extracted line (µm),Profile (µm),LSD (µm),Delete Flag
1,2053,10.9615,-0.2561,-0.6245,-0.1195,0
1,2054,10.9655,-0.2340,-0.6265,-0.1212,0
1,2055,10.9695,-0.2158,-0.6288,-0.1234,0
1,2056,10.9735,-0.2314,-0.6315,-0.1258,0
1,2057,10.9775,-0.2990,-0.6344,-0.1285,0
1,2058,10.9815,-0.4030,-0.6375,-0.1314,0
1,2059,10.9855,-0.5057,-0.6408,-0.1345,0
1,2060,10.9895,-0.5967,-0.6442,-0.1377,0
1,2061,10.9935,-0.7046,-0.6476,-0.1409,0
1,2062,10.9975,-0.8346,-0.6508,-0.1439,0
1,2063,11.0015,-0.9633,-0.6539,-0.1468,0
1,2064,11.0055,-1.0842,-0.6568,-0.1495,0
1,2065,11.0095,-1.2168,-0.6594,-0.1519,0
1,2066,11.0135,-1.3312,-0.6618,-0.1541,0
1,2067,11.0175,-1.3455,-0.6639,-0.1560,0
1,2068,11.0215,-1.2181,-0.6658,-0.1577,0
1,2069,11.0255,-1.0127,-0.6676,-0.1593,0
1,2070,11.0295,-0.8216,-0.6694,-0.1609,0
1,2071,11.0335,-0.6669,-0.6712,-0.1625,0
1,2072,11.0375,-0.5343,-0.6732,-0.1643,0
1,2073,11.0415,-0.4277,-0.6756,-0.1665,0
1,2074,11.0455,-0.3614,-0.6784,-0.1690,0
1,2075,11.0495,-0.3315,-0.6817,-0.1722,0
1,2076,11.0535,-0.3146,-0.6858,-0.1761,0
1,2077,11.0575,-0.2990,-0.6906,-0.1807,0
1,2078,11.0615,-0.2756,-0.6962,-0.1861,0
1,2079,11.0655,-0.2379,-0.7027,-0.1924,0
1,2080,11.0695,-0.2158,-0.7100,-0.1995,0
1,2081,11.0735,-0.2535,-0.7181,-0.2074,0
1,2082,11.0775,-0.3562,-0.7270,-0.2160,0
1,2083,11.0815,-0.4732,-0.7365,-0.2253,0
1,2084,11.0855,-0.5616,-0.7465,-0.2351,0
1,2085,11.0895,-0.6448,-0.7569,-0.2454,0
1,2086,11.0935,-0.7657,-0.7675,-0.2558,0
1,2087,11.0975,-0.9126,-0.7783,-0.2663,0
1,2088,11.1015,-1.0400,-0.7889,-0.2768,0
1,2089,11.1055,-1.1479,-0.7994,-0.2871,0
1,2090,11.1095,-1.2844,-0.8096,-0.2971,0
1,2091,11.1135,-1.4482,-0.8194,-0.3066,0
1,2092,11.1175,-1.5522,-0.8286,-0.3157,0
1,2093,11.1215,-1.5080,-0.8374,-0.3242,0
1,2094,11.1255,-1.3377,-0.8456,-0.3322,0
1,2095,11.1295,-1.1349,-0.8533,-0.3397,0
1,2096,11.1335,-0.9659,-0.8604,-0.3467,0
1,2097,11.1375,-0.8346,-0.8671,-0.3531,0
1,2098,11.1415,-0.7306,-0.8734,-0.3592,0
1,2099,11.1455,-0.6617,-0.8794,-0.3650,0
1,2100,11.1495,-0.6253,-0.8850,-0.3705,0
1,2101,11.1535,-0.6019,-0.8905,-0.3758,0
1,2102,11.1575,-0.5759,-0.8958,-0.3809,0
1,2103,11.1615,-0.5499,-0.9010,-0.3859,0
1,2104,11.1655,-0.5226,-0.9061,-0.3907,0
1,2105,11.1695,-0.4992,-0.9110,-0.3955,0
1,2106,11.1735,-0.5148,-0.9158,-0.4000,0
1,2107,11.1775,-0.5915,-0.9203,-0.4043,0
1,2108,11.1815,-0.7046,-0.9245,-0.4083,0
1,2109,11.1855,-0.8060,-0.9283,-0.4119,0
1,2110,11.1895,-0.8905,-0.9316,-0.4150,0
1,2111,11.1935,-1.0010,-0.9342,-0.4174,0
1,2112,11.1975,-1.1401,-0.9361,-0.4191,0
1,2113,11.2015,-1.2727,-0.9372,-0.4200,0
1,2114,11.2055,-1.3923,-0.9373,-0.4199,0
1,2115,11.2095,-1.5366,-0.9365,-0.4189,0
1,2116,11.2135,-1.6861,-0.9346,-0.4168,0
1,2117,11.2175,-1.7303,-0.9317,-0.4137,0
1,2118,11.2215,-1.6055,-0.9278,-0.4096,0
1,2119,11.2255,-1.3780,-0.9229,-0.4045,0
1,2120,11.2295,-1.1622,-0.9171,-0.3985,0
1,2121,11.2335,-0.9958,-0.9105,-0.3917,0
1,2122,11.2375,-0.8528,-0.9031,-0.3841,0
1,2123,11.2415,-0.7228,-0.8952,-0.3760,0
1,2124,11.2455,-0.6266,-0.8868,-0.3674,0
1,2125,11.2495,-0.5707,-0.8781,-0.3585,0
1,2126,11.2535,-0.5395,-0.8692,-0.3494,0
1,2127,11.2575,-0.5187,-0.8602,-0.3402,0
1,2128,11.2615,-0.5005,-0.8512,-0.3310,0
1,2129,11.2655,-0.4680,-0.8423,-0.3219,0
1,2130,11.2695,-0.4238,-0.8335,-0.3128,0
1,2131,11.2735,-0.4082,-0.8248,-0.3040,0
1,2132,11.2775,-0.4602,-0.8163,-0.2952,0
1,2133,11.2815,-0.5668,-0.8079,-0.2867,0
1,2134,11.2855,-0.6786,-0.7997,-0.2782,0
1,2135,11.2895,-0.7761,-0.7915,-0.2699,0
1,2136,11.2935,-0.8749,-0.7835,-0.2616,0
1,2137,11.2975,-0.9893,-0.7754,-0.2534,0
1,2138,11.3015,-1.1102,-0.7674,-0.2452,0
1,2139,11.3055,-1.2376,-0.7594,-0.2370,0
1,2140,11.3095,-1.3624,-0.7515,-0.2288,0
1,2141,11.3135,-1.4248,-0.7436,-0.2207,0
1,2142,11.3175,-1.3572,-0.7358,-0.2127,0
1,2143,11.3215,-1.1674,-0.7282,-0.2049,0
1,2144,11.3255,-0.9412,-0.7208,-0.1974,0
1,2145,11.3295,-0.7449,-0.7139,-0.1902,0
1,2146,11.3335,-0.5759,-0.7075,-0.1836,0
1,2147,11.3375,-0.4316,-0.7016,-0.1776,0
1,2148,11.3415,-0.3393,-0.6966,-0.1723,0
1,2149,11.3455,-0.3120,-0.6924,-0.1679,0
1,2150,11.3495,-0.3042,-0.6891,-0.1645,0
1,2151,11.3535,-0.2704,-0.6869,-0.1620,0
1,2152,11.3575,-0.2171,-0.6857,-0.1606,0
1,2153,11.3615,-0.1833,-0.6856,-0.1604,0
1,2154,11.3655,-0.1885,-0.6866,-0.1611,0
1,2155,11.3695,-0.2262,-0.6885,-0.1629,0
1,2156,11.3735,-0.2886,-0.6914,-0.1656,0
1,2157,11.3775,-0.3731,-0.6951,-0.1690,0
1,2158,11.3815,-0.4693,-0.6994,-0.1731,0
1,2159,11.3855,-0.5694,-0.7042,-0.1777,0
1,2160,11.3895,-0.6799,-0.7093,-0.1826,0
1,2161,11.3935,-0.8073,-0.7145,-0.1876,0
1,2162,11.3975,-0.9334,-0.7196,-0.1925,0
1,2163,11.4015,-1.0387,-0.7245,-0.1972,0
1,2164,11.4055,-1.1479,-0.7290,-0.2016,0
1,2165,11.4095,-1.2935,-0.7331,-0.2054,0
1,2166,11.4135,-1.4417,-0.7365,-0.2086,0
1,2167,11.4175,-1.4898,-0.7392,-0.2112,0
1,2168,11.4215,-1.3832,-0.7413,-0.2130,0
1,2169,11.4255,-1.1869,-0.7427,-0.2142,0
1,2170,11.4295,-0.9945,-0.7434,-0.2147,0
1,2171,11.4335,-0.8346,-0.7435,-0.2146,0
1,2172,11.4375,-0.6903,-0.7431,-0.2140,0
1,2173,11.4415,-0.5668,-0.7423,-0.2130,0
1,2174,11.4455,-0.4875,-0.7412,-0.2117,0
1,2175,11.4495,-0.4485,-0.7399,-0.2102,0
1,2176,11.4535,-0.4186,-0.7385,-0.2086,0
1,2177,11.4575,-0.3835,-0.7371,-0.2070,0
1,2178,11.4615,-0.3549,-0.7358,-0.2055,0
1,2179,11.4655,-0.3315,-0.7346,-0.2041,0
1,2180,11.4695,-0.3159,-0.7336,-0.2029,0
1,2181,11.4735,-0.3328,-0.7327,-0.2018,0
1,2182,11.4775,-0.4069,-0.7320,-0.2009,0
1,2183,11.4815,-0.5135,-0.7314,-0.2001,0
1,2184,11.4855,-0.6097,-0.7309,-0.1993,0
1,2185,11.4895,-0.6903,-0.7303,-0.1986,0
1,2186,11.4935,-0.7878,-0.7296,-0.1977,0
1,2187,11.4975,-0.9061,-0.7288,-0.1967,0
1,2188,11.5015,-1.0244,-0.7278,-0.1955,0
1,2189,11.5055,-1.1453,-0.7265,-0.1940,0
1,2190,11.5095,-1.2857,-0.7249,-0.1922,0
1,2191,11.5135,-1.4040,-0.7229,-0.1900,0
1,2192,11.5175,-1.4014,-0.7206,-0.1875,0
1,2193,11.5215,-1.2467,-0.7180,-0.1847,0
1,2194,11.5255,-1.0244,-0.7151,-0.1815,0
1,2195,11.5295,-0.8346,-0.7119,-0.1782,0
1,2196,11.5335,-0.6929,-0.7087,-0.1747,0
1,2197,11.5375,-0.5694,-0.7053,-0.1712,0
1,2198,11.5415,-0.4628,-0.7020,-0.1676,0
1,2199,11.5455,-0.3887,-0.6987,-0.1642,0
1,2200,11.5495,-0.3497,-0.6957,-0.1609,0
1,2201,11.5535,-0.3250,-0.6929,-0.1579,0
1,2202,11.5575,-0.3081,-0.6903,-0.1552,0
1,2203,11.5615,-0.2964,-0.6881,-0.1527,0
1,2204,11.5655,-0.2821,-0.6862,-0.1506,0
1,2205,11.5695,-0.2756,-0.6846,-0.1488,0
1,2206,11.5735,-0.3094,-0.6832,-0.1472,0
1,2207,11.5775,-0.4017,-0.6820,-0.1458,0
1,2208,11.5815,-0.5187,-0.6808,-0.1445,0
1,2209,11.5855,-0.6201,-0.6797,-0.1431,0
1,2210,11.5895,-0.7098,-0.6785,-0.1417,0
1,2211,11.5935,-0.8125,-0.6770,-0.1400,0
1,2212,11.5975,-0.9230,-0.6752,-0.1381,0
1,2213,11.6015,-1.0387,-0.6731,-0.1357,0
1,2214,11.6055,-1.1778,-0.6705,-0.1329,0
1,2215,11.6095,-1.3286,-0.6675,-0.1297,0
1,2216,11.6135,-1.3988,-0.6639,-0.1259,0
1,2217,11.6175,-1.3091,-0.6599,-0.1217,0
1,2218,11.6215,-1.1037,-0.6555,-0.1171,0
1,2219,11.6255,-0.9035,-0.6507,-0.1122,0
1,2220,11.6295,-0.7553,-0.6457,-0.1069,0
1,2221,11.6335,-0.6201,-0.6406,-0.1016,0
1,2222,11.6375,-0.4771,-0.6354,-0.0962,0
1,2223,11.6415,-0.3614,-0.6303,-0.0909,0
1,2224,11.6455,-0.2990,-0.6255,-0.0859,0
1,2225,11.6495,-0.2626,-0.6209,-0.0811,0
1,2226,11.6535,-0.2249,-0.6168,-0.0768,0
1,2227,11.6575,-0.1911,-0.6132,-0.0730,0
1,2228,11.6615,-0.1742,-0.6102,-0.0697,0
1,2229,11.6655,-0.1638,-0.6076,-0.0670,0
1,2230,11.6695,-0.1638,-0.6057,-0.0649,0
1,2231,11.6735,-0.2002,-0.6042,-0.0632,0
1,2232,11.6775,-0.2899,-0.6031,-0.0619,0
1,2233,11.6815,-0.4017,-0.6024,-0.0610,0
1,2234,11.6855,-0.4992,-0.6019,-0.0603,0
1,2235,11.6895,-0.5915,-0.6015,-0.0597,0
1,2236,11.6935,-0.6994,-0.6012,-0.0591,0
1,2237,11.6975,-0.8138,-0.6007,-0.0585,0
1,2238,11.7015,-0.9204,-0.6000,-0.0576,0
1,2239,11.7055,-1.0439,-0.5990,-0.0564,0
1,2240,11.7095,-1.2025,-0.5977,-0.0549,0
1,2241,11.7135,-1.3299,-0.5960,-0.0530,0
1,2242,11.7175,-1.3195,-0.5940,-0.0508,0
1,2243,11.7215,-1.1609,-0.5918,-0.0483,0
1,2244,11.7255,-0.9503,-0.5893,-0.0457,0
1,2245,11.7295,-0.7696,-0.5868,-0.0429,0
1,2246,11.7335,-0.6175,-0.5842,-0.0402,0
1,2247,11.7375,-0.4654,-0.5819,-0.0377,0
1,2248,11.7415,-0.3289,-0.5800,-0.0355,0
1,2249,11.7455,-0.2392,-0.5785,-0.0339,0
1,2250,11.7495,-0.1924,-0.5777,-0.0329,0
1,2251,11.7535,-0.1651,-0.5778,-0.0327,0
1,2252,11.7575,-0.1495,-0.5788,-0.0335,0
1,2253,11.7615,-0.1352,-0.5808,-0.0353,0
1,2254,11.7655,-0.1118,-0.5838,-0.0382,0
1,2255,11.7695,-0.0858,-0.5880,-0.0421,0
1,2256,11.7735,-0.0949,-0.5932,-0.0471,0
1,2257,11.7775,-0.1664,-0.5994,-0.0532,0
1,2258,11.7815,-0.2756,-0.6066,-0.0601,0
1,2259,11.7855,-0.3783,-0.6145,-0.0678,0
1,2260,11.7895,-0.4680,-0.6230,-0.0761,0
1,2261,11.7935,-0.5681,-0.6320,-0.0850,0
1,2262,11.7975,-0.6942,-0.6413,-0.0940,0
1,2263,11.8015,-0.8203,-0.6507,-0.1032,0
1,2264,11.8055,-0.9360,-0.6600,-0.1123,0
1,2265,11.8095,-1.0673,-0.6690,-0.1211,0
1,2266,11.8135,-1.2298,-0.6776,-0.1295,0
1,2267,11.8175,-1.3767,-0.6857,-0.1374,0
1,2268,11.8215,-1.4196,-0.6931,-0.1446,0
1,2269,11.8255,-1.3273,-0.6998,-0.1511,0
1,2270,11.8295,-1.1453,-0.7058,-0.1569,0
1,2271,11.8335,-0.9490,-0.7110,-0.1619,0
1,2272,11.8375,-0.7800,-0.7154,-0.1661,0
1,2273,11.8415,-0.6500,-0.7190,-0.1695,0
1,2274,11.8455,-0.5642,-0.7220,-0.1723,0
1,2275,11.8495,-0.5109,-0.7243,-0.1744,0
1,2276,11.8535,-0.4758,-0.7260,-0.1759,0
1,2277,11.8575,-0.4498,-0.7271,-0.1768,0
1,2278,11.8615,-0.4277,-0.7277,-0.1772,0
1,2279,11.8655,-0.3965,-0.7279,-0.1772,0
1,2280,11.8695,-0.3614,-0.7276,-0.1766,0
1,2281,11.8735,-0.3549,-0.7268,-0.1757,0
1,2282,11.8775,-0.4095,-0.7256,-0.1742,0
1,2283,11.8815,-0.5096,-0.7239,-0.1723,0
1,2284,11.8855,-0.6097,-0.7217,-0.1699,0
1,2285,11.8895,-0.7020,-0.7189,-0.1670,0
1,2286,11.8935,-0.8073,-0.7156,-0.1635,0
1,2287,11.8975,-0.9308,-0.7117,-0.1594,0
1,2288,11.9015,-1.0504,-0.7073,-0.1547,0
1,2289,11.9055,-1.1661,-0.7022,-0.1494,0
1,2290,11.9095,-1.2935,-0.6965,-0.1435,0
1,2291,11.9135,-1.3884,-0.6902,-0.1371,0
1,2292,11.9175,-1.3624,-0.6835,-0.1302,0
1,2293,11.9215,-1.1960,-0.6764,-0.1229,0
1,2294,11.9255,-0.9750,-0.6690,-0.1152,0
1,2295,11.9295,-0.7904,-0.6614,-0.1074,0
1,2296,11.9335,-0.6409,-0.6537,-0.0996,0
1,2297,11.9375,-0.4953,-0.6462,-0.0919,0
1,2298,11.9415,-0.3692,-0.6389,-0.0844,0
1,2299,11.9455,-0.2938,-0.6320,-0.0773,0
1,2300,11.9495,-0.2561,-0.6256,-0.0707,0
1,2301,11.9535,-0.2236,-0.6198,-0.0647,0
1,2302,11.9575,-0.1898,-0.6148,-0.0594,0
1,2303,11.9615,-0.1664,-0.6105,-0.0549,0
1,2304,11.9655,-0.1495,-0.6070,-0.0512,0
1,2305,11.9695,-0.1391,-0.6043,-0.0483,0
1,2306,11.9735,-0.1625,-0.6023,-0.0462,0
1,2307,11.9775,-0.2418,-0.6011,-0.0447,0
1,2308,11.9815,-0.3510,-0.6005,-0.0439,0
1,2309,11.9855,-0.4511,-0.6004,-0.0437,0
1,2310,11.9895,-0.5447,-0.6007,-0.0438,0
1,2311,11.9935,-0.6630,-0.6014,-0.0442,0
1,2312,11.9975,-0.7943,-0.6022,-0.0448,0
1,2313,12.0015,-0.9048,-0.6031,-0.0455,0
1,2314,12.0055,-1.0049,-0.6039,-0.0462,0
1,2315,12.0095,-1.1375,-0.6048,-0.0468,0
1,2316,12.0135,-1.2766,-0.6054,-0.0473,0
1,2317,12.0175,-1.3156,-0.6060,-0.0476,0
1,2318,12.0215,-1.1986,-0.6065,-0.0479,0
1,2319,12.0255,-0.9919,-0.6069,-0.0481,0
1,2320,12.0295,-0.7904,-0.6073,-0.0483,0
1,2321,12.0335,-0.6214,-0.6079,-0.0487,0
1,2322,12.0375,-0.4693,-0.6086,-0.0492,0
1,2323,12.0415,-0.3484,-0.6098,-0.0502,0
1,2324,12.0455,-0.2795,-0.6114,-0.0516,0
1,2325,12.0495,-0.2496,-0.6136,-0.0536,0
1,2326,12.0535,-0.2262,-0.6165,-0.0563,0
1,2327,12.0575,-0.2028,-0.6201,-0.0598,0
1,2328,12.0615,-0.1859,-0.6247,-0.0641,0
1,2329,12.0655,-0.1664,-0.6301,-0.0693,0
1,2330,12.0695,-0.1547,-0.6364,-0.0754,0
1,2331,12.0735,-0.1820,-0.6435,-0.0823,0
1,2332,12.0775,-0.2717,-0.6515,-0.0901,0
1,2333,12.0815,-0.3913,-0.6601,-0.0985,0
1,2334,12.0855,-0.4966,-0.6693,-0.1075,0
1,2335,12.0895,-0.5876,-0.6790,-0.1170,0
1,2336,12.0935,-0.7007,-0.6890,-0.1268,0
1,2337,12.0975,-0.8333,-0.6992,-0.1368,0
1,2338,12.1015,-0.9451,-0.7095,-0.1468,0
1,2339,12.1055,-1.0361,-0.7196,-0.1568,0
1,2340,12.1095,-1.1596,-0.7296,-0.1665,0
1,2341,12.1135,-1.3234,-0.7392,-0.1760,0
1,2342,12.1175,-1.4456,-0.7485,-0.1850,0
1,2343,12.1215,-1.4300,-0.7573,-0.1937,0
1,2344,12.1255,-1.2805,-0.7657,-0.2019,0
1,2345,12.1295,-1.0803,-0.7737,-0.2097,0
1,2346,12.1335,-0.8918,-0.7814,-0.2171,0
1,2347,12.1375,-0.7384,-0.7886,-0.2242,0
1,2348,12.1415,-0.6279,-0.7956,-0.2310,0
1,2349,12.1455,-0.5668,-0.8023,-0.2375,0
1,2350,12.1495,-0.5382,-0.8089,-0.2439,0
1,2351,12.1535,-0.5135,-0.8154,-0.2502,0
1,2352,12.1575,-0.4797,-0.8219,-0.2565,0
1,2353,12.1615,-0.4407,-0.8283,-0.2627,0
1,2354,12.1655,-0.4082,-0.8348,-0.2689,0
1,2355,12.1695,-0.4056,-0.8412,-0.2751,0
1,2356,12.1735,-0.4602,-0.8476,-0.2813,0
1,2357,12.1775,-0.5694,-0.8538,-0.2874,0
1,2358,12.1815,-0.6851,-0.8599,-0.2933,0
1,2359,12.1855,-0.7735,-0.8658,-0.2990,0
1,2360,12.1895,-0.8567,-0.8714,-0.3043,0
1,2361,12.1935,-0.9685,-0.8765,-0.3092,0
1,2362,12.1975,-1.0946,-0.8811,-0.3136,0
1,2363,12.2015,-1.1986,-0.8851,-0.3174,0
1,2364,12.2055,-1.3091,-0.8885,-0.3206,0
1,2365,12.2095,-1.4638,-0.8912,-0.3231,0
1,2366,12.2135,-1.6172,-0.8932,-0.3249,0
1,2367,12.2175,-1.6458,-0.8945,-0.3260,0
1,2368,12.2215,-1.5041,-0.8952,-0.3265,0
1,2369,12.2255,-1.2844,-0.8953,-0.3265,0
1,2370,12.2295,-1.0920,-0.8950,-0.3259,0
1,2371,12.2335,-0.9399,-0.8943,-0.3250,0
1,2372,12.2375,-0.7956,-0.8934,-0.3239,0
1,2373,12.2415,-0.6669,-0.8923,-0.3227,0
1,2374,12.2455,-0.5876,-0.8914,-0.3215,0
1,2375,12.2495,-0.5512,-0.8906,-0.3205,0
1,2376,12.2535,-0.5239,-0.8901,-0.3198,0
1,2377,12.2575,-0.4940,-0.8900,-0.3195,0
1,2378,12.2615,-0.4719,-0.8904,-0.3197,0
1,2379,12.2655,-0.4563,-0.8913,-0.3204,0
1,2380,12.2695,-0.4472,-0.8928,-0.3217,0
1,2381,12.2735,-0.4667,-0.8948,-0.3235,0
1,2382,12.2775,-0.5408,-0.8973,-0.3258,0
1,2383,12.2815,-0.6513,-0.9004,-0.3287,0
1,2384,12.2855,-0.7579,-0.9038,-0.3319,0
1,2385,12.2895,-0.8502,-0.9075,-0.3354,0
1,2386,12.2935,-0.9529,-0.9114,-0.3391,0
1,2387,12.2975,-1.0751,-0.9154,-0.3429,0
1,2388,12.3015,-1.1934,-0.9194,-0.3467,0
1,2389,12.3055,-1.3065,-0.9234,-0.3505,0
1,2390,12.3095,-1.4391,-0.9272,-0.3541,0
1,2391,12.3135,-1.5691,-0.9309,-0.3575,0
1,2392,12.3175,-1.6133,-0.9343,-0.3608,0
1,2393,12.3215,-1.5132,-0.9376,-0.3639,0
1,2394,12.3255,-1.3169,-0.9407,-0.3668,0
1,2395,12.3295,-1.1193,-0.9437,-0.3696,0
1,2396,12.3335,-0.9568,-0.9467,-0.3723,0
1,2397,12.3375,-0.8242,-0.9497,-0.3751,0
1,2398,12.3415,-0.7241,-0.9528,-0.3780,0
1,2399,12.3455,-0.6669,-0.9561,-0.3812,0
1,2400,12.3495,-0.6370,-0.9597,-0.3846,0
1,2401,12.3535,-0.6071,-0.9637,-0.3883,0
1,2402,12.3575,-0.5798,-0.9680,-0.3924,0
1,2403,12.3615,-0.5642,-0.9727,-0.3970,0
1,2404,12.3655,-0.5538,-0.9779,-0.4019,0
1,2405,12.3695,-0.5512,-0.9834,-0.4072,0
1,2406,12.3735,-0.5850,-0.9892,-0.4129,0
1,2407,12.3775,-0.6721,-0.9952,-0.4187,0
1,2408,12.3815,-0.7826,-1.0014,-0.4246,0
1,2409,12.3855,-0.8801,-1.0075,-0.4305,0
1,2410,12.3895,-0.9750,-1.0134,-0.4362,0
1,2411,12.3935,-1.0959,-1.0190,-0.4416,0
1,2412,12.3975,-1.2272,-1.0241,-0.4466,0
1,2413,12.4015,-1.3312,-1.0286,-0.4509,0
1,2414,12.4055,-1.4261,-1.0324,-0.4545,0
1,2415,12.4095,-1.5665,-1.0354,-0.4572,0
1,2416,12.4135,-1.7407,-1.0374,-0.4590,0
1,2417,12.4175,-1.8356,-1.0385,-0.4599,0
1,2418,12.4215,-1.7602,-1.0386,-0.4598,0
1,2419,12.4255,-1.5535,-1.0378,-0.4588,0
1,2420,12.4295,-1.3299,-1.0360,-0.4568,0
1,2421,12.4335,-1.1453,-1.0334,-0.4540,0
1,2422,12.4375,-0.9932,-1.0301,-0.4505,0
1,2423,12.4415,-0.8645,-1.0261,-0.4463,0
1,2424,12.4455,-0.7761,-1.0215,-0.4415,0
1,2425,12.4495,-0.7280,-1.0166,-0.4364,0
1,2426,12.4535,-0.7020,-1.0112,-0.4309,0
1,2427,12.4575,-0.6760,-1.0057,-0.4251,0
1,2428,12.4615,-0.6487,-1.0000,-0.4192,0
1,2429,12.4655,-0.6162,-0.9942,-0.4132,0
1,2430,12.4695,-0.5824,-0.9883,-0.4071,0
1,2431,12.4735,-0.5772,-0.9824,-0.4010,0
1,2432,12.4775,-0.6292,-0.9764,-0.3948,0
1,2433,12.4815,-0.7332,-0.9703,-0.3885,0
1,2434,12.4855,-0.8489,-0.9641,-0.3820,0
1,2435,12.4895,-0.9490,-0.9576,-0.3754,0
1,2436,12.4935,-1.0452,-0.9509,-0.3685,0
1,2437,12.4975,-1.1479,-0.9440,-0.3613,0
1,2438,12.5015,-1.2545,-0.9366,-0.3538,0
1,2439,12.5055,-1.3754,-0.9289,-0.3459,0
1,2440,12.5095,-1.5210,-0.9209,-0.3376,0
1,2441,12.5135,-1.6328,-0.9124,-0.3290,0
1,2442,12.5175,-1.6094,-0.9037,-0.3201,0
1,2443,12.5215,-1.4326,-0.8947,-0.3108,0
1,2444,12.5255,-1.1960,-0.8855,-0.3015,0
1,2445,12.5295,-0.9984,-0.8763,-0.2921,0
1,2446,12.5335,-0.8437,-0.8672,-0.2827,0
1,2447,12.5375,-0.6994,-0.8583,-0.2736,0
1,2448,12.5415,-0.5772,-0.8497,-0.2649,0
1,2449,12.5455,-0.5031,-0.8417,-0.2567,0
1,2450,12.5495,-0.4641,-0.8344,-0.2491,0
1,2451,12.5535,-0.4303,-0.8278,-0.2424,0
1,2452,12.5575,-0.4004,-0.8221,-0.2365,0
1,2453,12.5615,-0.3861,-0.8174,-0.2316,0
1,2454,12.5655,-0.3731,-0.8137,-0.2276,0
1,2455,12.5695,-0.3510,-0.8109,-0.2247,0
1,2456,12.5735,-0.3471,-0.8092,-0.2227,0
1,2457,12.5775,-0.4017,-0.8083,-0.2217,0
1,2458,12.5815,-0.5083,-0.8084,-0.2215,0
1,2459,12.5855,-0.6201,-0.8091,-0.2221,0
1,2460,12.5895,-0.7150,-0.8105,-0.2233,0
1,2461,12.5935,-0.8125,-0.8124,-0.2249,0
1,2462,12.5975,-0.9282,-0.8146,-0.2270,0
1,2463,12.6015,-1.0439,-0.8171,-0.2293,0
1,2464,12.6055,-1.1518,-0.8197,-0.2316,0
1,2465,12.6095,-1.2805,-0.8223,-0.2340,0
1,2466,12.6135,-1.4300,-0.8249,-0.2364,0
1,2467,12.6175,-1.5223,-0.8273,-0.2386,0
1,2468,12.6215,-1.4703,-0.8296,-0.2407,0
1,2469,12.6255,-1.2870,-0.8318,-0.2427,0
1,2470,12.6295,-1.0725,-0.8339,-0.2446,0
1,2471,12.6335,-0.8957,-0.8359,-0.2464,0
1,2472,12.6375,-0.7579,-0.8380,-0.2483,0
1,2473,12.6415,-0.6474,-0.8402,-0.2503,0
1,2474,12.6455,-0.5772,-0.8426,-0.2525,0
1,2475,12.6495,-0.5486,-0.8453,-0.2550,0
1,2476,12.6535,-0.5356,-0.8484,-0.2579,0
1,2477,12.6575,-0.5109,-0.8518,-0.2612,0
1,2478,12.6615,-0.4680,-0.8558,-0.2649,0
1,2479,12.6655,-0.4212,-0.8603,-0.2692,0
1,2480,12.6695,-0.3991,-0.8653,-0.2740,0
1,2481,12.6735,-0.4316,-0.8707,-0.2792,0
1,2482,12.6775,-0.5213,-0.8765,-0.2848,0
1,2483,12.6815,-0.6279,-0.8826,-0.2907,0
1,2484,12.6855,-0.7124,-0.8889,-0.2968,0
1,2485,12.6895,-0.7904,-0.8953,-0.3030,0
1,2486,12.6935,-0.9009,-0.9017,-0.3092,0
1,2487,12.6975,-1.0400,-0.9078,-0.3151,0
1,2488,12.7015,-1.1583,-0.9137,-0.3208,0
1,2489,12.7055,-1.2571,-0.9191,-0.3260,0
1,2490,12.7095,-1.3949,-0.9240,-0.3306,0
1,2491,12.7135,-1.5704,-0.9282,-0.3347,0
1,2492,12.7175,-1.6744,-0.9318,-0.3380,0
1,2493,12.7215,-1.6133,-0.9346,-0.3407,0
1,2494,12.7255,-1.4287,-0.9367,-0.3426,0
1,2495,12.7295,-1.2337,-0.9382,-0.3439,0
1,2496,12.7335,-1.0816,-0.9390,-0.3445,0
1,2497,12.7375,-0.9477,-0.9392,-0.3445,0
1,2498,12.7415,-0.8242,-0.9389,-0.3440,0
1,2499,12.7455,-0.7384,-0.9382,-0.3431,0
1,2500,12.7495,-0.6890,-0.9372,-0.3419,0
1,2501,12.7535,-0.6500,-0.9360,-0.3404,0
1,2502,12.7575,-0.6136,-0.9346,-0.3388,0
1,2503,12.7615,-0.5915,-0.9330,-0.3371,0
1,2504,12.7655,-0.5772,-0.9315,-0.3353,0
1,2505,12.7695,-0.5525,-0.9299,-0.3336,0
