--------------------------------------------------------------
Output text data of Measurement
C:\Users\Public\Documents\Length Stds Data\L0168\straightness.rnd,19/05/2021 3:04:28 p.m.
Title,straightness
Sub Title,
Created By,c.young
Created Date/Time,12/05/2021 3:55:09 p.m.
Revised Date,19/05/2021 2:13:19 p.m.
Revised By,c.young
Revision No.,2
Start time of part program,19/05/2021 2:48:06 p.m.
End time of part program,19/05/2021 3:00:40 p.m.
--------------------------------------------------------------
Parameter LSLI,Straightness(In/Out)(STRt)
Straightness(In/Out)<Straight_5>,3.567µm

Extracted line,Filter Setting,Z Position,Angle Pos
Linear-Inner<LN_5>,Gaussian-50%Low[0.25 mm],2.5005 mm,269.50 °
Curve No.,Point No.,ZPos (mm),Extracted line (µm),Profile (µm),LSD (µm),Delete Flag
1,371,4.2285,0.1898,0.0280,-0.6995,0
1,372,4.2325,0.0416,0.0300,-0.6978,0
1,373,4.2365,-0.1092,0.0317,-0.6964,0
1,374,4.2405,-0.2379,0.0331,-0.6954,0
1,375,4.2445,-0.3289,0.0343,-0.6945,0
1,376,4.2485,-0.3861,0.0354,-0.6937,0
1,377,4.2525,-0.4186,0.0364,-0.6930,0
1,378,4.2565,-0.4303,0.0376,-0.6922,0
1,379,4.2605,-0.4342,0.0388,-0.6913,0
1,380,4.2645,-0.4225,0.0401,-0.6902,0
1,381,4.2685,-0.3822,0.0416,-0.6891,0
1,382,4.2725,-0.3146,0.0432,-0.6879,0
1,383,4.2765,-0.2405,0.0447,-0.6866,0
1,384,4.2805,-0.1599,0.0462,-0.6854,0
1,385,4.2845,-0.0494,0.0476,-0.6844,0
1,386,4.2885,0.0884,0.0488,-0.6835,0
1,387,4.2925,0.2197,0.0497,-0.6830,0
1,388,4.2965,0.3536,0.0502,-0.6828,0
1,389,4.3005,0.5499,0.0502,-0.6831,0
1,390,4.3045,0.8047,0.0497,-0.6839,0
1,391,4.3085,0.9776,0.0488,-0.6852,0
1,392,4.3125,0.9243,0.0473,-0.6870,0
1,393,4.3165,0.6799,0.0454,-0.6892,0
1,394,4.3205,0.4160,0.0431,-0.6918,0
1,395,4.3245,0.2327,0.0406,-0.6947,0
1,396,4.3285,0.0897,0.0378,-0.6978,0
1,397,4.3325,-0.0663,0.0350,-0.7009,0
1,398,4.3365,-0.2210,0.0324,-0.7039,0
1,399,4.3405,-0.3328,0.0299,-0.7066,0
1,400,4.3445,-0.4043,0.0279,-0.7090,0
1,401,4.3485,-0.4550,0.0263,-0.7109,0
1,402,4.3525,-0.4862,0.0253,-0.7123,0
1,403,4.3565,-0.4940,0.0249,-0.7129,0
1,404,4.3605,-0.4849,0.0252,-0.7130,0
1,405,4.3645,-0.4628,0.0261,-0.7123,0
1,406,4.3685,-0.4186,0.0277,-0.7111,0
1,407,4.3725,-0.3497,0.0299,-0.7092,0
1,408,4.3765,-0.2730,0.0325,-0.7069,0
1,409,4.3805,-0.1885,0.0355,-0.7042,0
1,410,4.3845,-0.0780,0.0388,-0.7013,0
1,411,4.3885,0.0546,0.0421,-0.6983,0
1,412,4.3925,0.1937,0.0454,-0.6953,0
1,413,4.3965,0.3614,0.0486,-0.6925,0
1,414,4.4005,0.6006,0.0515,-0.6899,0
1,415,4.4045,0.8710,0.0542,-0.6875,0
1,416,4.4085,1.0179,0.0565,-0.6855,0
1,417,4.4125,0.9321,0.0585,-0.6839,0
1,418,4.4165,0.6890,0.0602,-0.6825,0
1,419,4.4205,0.4472,0.0617,-0.6813,0
1,420,4.4245,0.2704,0.0630,-0.6803,0
1,421,4.4285,0.1131,0.0644,-0.6793,0
1,422,4.4325,-0.0468,0.0659,-0.6781,0
1,423,4.4365,-0.1872,0.0677,-0.6766,0
1,424,4.4405,-0.2847,0.0700,-0.6746,0
1,425,4.4445,-0.3588,0.0730,-0.6720,0
1,426,4.4485,-0.4160,0.0767,-0.6686,0
1,427,4.4525,-0.4485,0.0813,-0.6643,0
1,428,4.4565,-0.4576,0.0868,-0.6591,0
1,429,4.4605,-0.4537,0.0934,-0.6528,0
1,430,4.4645,-0.4342,0.1011,-0.6455,0
1,431,4.4685,-0.3848,0.1097,-0.6372,0
1,432,4.4725,-0.3107,0.1193,-0.6279,0
1,433,4.4765,-0.2353,0.1297,-0.6179,0
1,434,4.4805,-0.1625,0.1407,-0.6071,0
1,435,4.4845,-0.0663,0.1524,-0.5958,0
1,436,4.4885,0.0715,0.1643,-0.5842,0
1,437,4.4925,0.2379,0.1765,-0.5723,0
1,438,4.4965,0.4121,0.1886,-0.5605,0
1,439,4.5005,0.6201,0.2006,-0.5489,0
1,440,4.5045,0.8866,0.2122,-0.5376,0
1,441,4.5085,1.1271,0.2233,-0.5268,0
1,442,4.5125,1.1947,0.2339,-0.5165,0
1,443,4.5165,1.0374,0.2439,-0.5069,0
1,444,4.5205,0.7774,0.2531,-0.4980,0
1,445,4.5245,0.5603,0.2616,-0.4898,0
1,446,4.5285,0.4147,0.2695,-0.4823,0
1,447,4.5325,0.2860,0.2767,-0.4754,0
1,448,4.5365,0.1495,0.2833,-0.4691,0
1,449,4.5405,0.0338,0.2894,-0.4634,0
1,450,4.5445,-0.0403,0.2950,-0.4581,0
