--------------------------------------------------------------
Output text data of Measurement
C:\Users\Public\Documents\Length Stds Data\L0168\straightness.rnd,13/05/2021 2:08:46 p.m.
Title,straightness
Sub Title,
Created By,c.young
Created Date/Time,12/05/2021 3:55:09 p.m.
Revised Date,13/05/2021 2:01:41 p.m.
Revised By,c.young
Revision No.,1
Start time of part program,13/05/2021 2:01:44 p.m.
End time of part program,13/05/2021 2:08:05 p.m.
--------------------------------------------------------------
Parameter LSLI,Straightness(In/Out)(STRt)
Straightness(In/Out)<Straight_2>,4.101µm

Extracted line,Filter Setting,Z Position,Angle Pos
Linear-Inner<LN_2>,Gaussian-50%Low[0.25 mm],2.5055 mm,179.77 °
Curve No.,Point No.,ZPos (mm),Extracted line (µm),Profile (µm),LSD (µm),Delete Flag
1,242,3.7175,0.6825,0.9181,-0.4280,0
1,243,3.7215,0.7865,0.9179,-0.4287,0
1,244,3.7255,0.8931,0.9183,-0.4289,0
1,245,3.7295,0.9971,0.9192,-0.4286,0
1,246,3.7335,1.1375,0.9204,-0.4279,0
1,247,3.7375,1.3559,0.9219,-0.4269,0
1,248,3.7415,1.6159,0.9235,-0.4258,0
1,249,3.7455,1.7862,0.9254,-0.4245,0
1,250,3.7495,1.7524,0.9273,-0.4231,0
1,251,3.7535,1.5418,0.9294,-0.4216,0
1,252,3.7575,1.2805,0.9316,-0.4199,0
1,253,3.7615,1.0699,0.9340,-0.4180,0
1,254,3.7655,0.9178,0.9367,-0.4159,0
1,255,3.7695,0.7930,0.9396,-0.4135,0
1,256,3.7735,0.6760,0.9430,-0.4106,0
1,257,3.7775,0.5694,0.9469,-0.4073,0
1,258,3.7815,0.4888,0.9513,-0.4034,0
1,259,3.7855,0.4485,0.9564,-0.3989,0
1,260,3.7895,0.4524,0.9620,-0.3938,0
1,261,3.7935,0.4745,0.9683,-0.3880,0
1,262,3.7975,0.4927,0.9752,-0.3816,0
1,263,3.8015,0.5174,0.9827,-0.3747,0
1,264,3.8055,0.5733,0.9906,-0.3673,0
1,265,3.8095,0.6617,0.9989,-0.3596,0
1,266,3.8135,0.7553,1.0073,-0.3517,0
1,267,3.8175,0.8437,1.0158,-0.3437,0
1,268,3.8215,0.9451,1.0242,-0.3359,0
1,269,3.8255,1.0803,1.0323,-0.3284,0
1,270,3.8295,1.2467,1.0399,-0.3213,0
1,271,3.8335,1.4560,1.0468,-0.3149,0
1,272,3.8375,1.7160,1.0531,-0.3092,0
1,273,3.8415,1.9682,1.0584,-0.3044,0
1,274,3.8455,2.0748,1.0629,-0.3004,0
1,275,3.8495,1.9591,1.0664,-0.2975,0
1,276,3.8535,1.6952,1.0689,-0.2955,0
1,277,3.8575,1.4352,1.0706,-0.2944,0
1,278,3.8615,1.2519,1.0713,-0.2942,0
1,279,3.8655,1.1219,1.0713,-0.2947,0
1,280,3.8695,0.9945,1.0707,-0.2959,0
1,281,3.8735,0.8554,1.0695,-0.2976,0
1,282,3.8775,0.7254,1.0680,-0.2997,0
1,283,3.8815,0.6344,1.0661,-0.3021,0
1,284,3.8855,0.5915,1.0641,-0.3046,0
1,285,3.8895,0.5876,1.0620,-0.3072,0
1,286,3.8935,0.6006,1.0599,-0.3098,0
1,287,3.8975,0.6227,1.0579,-0.3124,0
1,288,3.9015,0.6552,1.0559,-0.3149,0
1,289,3.9055,0.6968,1.0540,-0.3174,0
1,290,3.9095,0.7540,1.0521,-0.3199,0
1,291,3.9135,0.8333,1.0501,-0.3224,0
1,292,3.9175,0.9334,1.0481,-0.3250,0
1,293,3.9215,1.0361,1.0458,-0.3278,0
1,294,3.9255,1.1323,1.0433,-0.3308,0
1,295,3.9295,1.2480,1.0404,-0.3342,0
1,296,3.9335,1.4222,1.0371,-0.3380,0
1,297,3.9375,1.6575,1.0335,-0.3423,0
1,298,3.9415,1.8668,1.0294,-0.3469,0
1,299,3.9455,1.9292,1.0248,-0.3520,0
1,300,3.9495,1.7966,1.0200,-0.3574,0
1,301,3.9535,1.5470,1.0148,-0.3630,0
1,302,3.9575,1.2935,1.0096,-0.3688,0
1,303,3.9615,1.0998,1.0043,-0.3746,0
1,304,3.9655,0.9581,0.9992,-0.3803,0
1,305,3.9695,0.8346,0.9945,-0.3856,0
1,306,3.9735,0.7046,0.9902,-0.3904,0
1,307,3.9775,0.5746,0.9866,-0.3945,0
1,308,3.9815,0.4719,0.9839,-0.3977,0
1,309,3.9855,0.4186,0.9821,-0.4000,0
1,310,3.9895,0.4043,0.9814,-0.4013,0
1,311,3.9935,0.4108,0.9818,-0.4014,0
1,312,3.9975,0.4316,0.9834,-0.4004,0
1,313,4.0015,0.4654,0.9860,-0.3983,0
1,314,4.0055,0.5109,0.9897,-0.3952,0
