--------------------------------------------------------------
Output text data of Measurement
C:\Users\Public\Documents\Length Stds Data\L0168\straightness.rnd,19/05/2021 3:04:06 p.m.
Title,straightness
Sub Title,
Created By,c.young
Created Date/Time,12/05/2021 3:55:09 p.m.
Revised Date,19/05/2021 2:13:19 p.m.
Revised By,c.young
Revision No.,2
Start time of part program,19/05/2021 2:48:06 p.m.
End time of part program,19/05/2021 3:00:40 p.m.
--------------------------------------------------------------
Parameter LSLI,Straightness(In/Out)(STRt)
Straightness(In/Out)<Straight_4>,2.071µm

Extracted line,Filter Setting,Z Position,Angle Pos
Linear-Outer(VERT)<LN_4>,Gaussian-50%Low[0.25 mm],2.5005 mm,89.87 °
Curve No.,Point No.,ZPos (mm),Extracted line (µm),Profile (µm),LSD (µm),Delete Flag
1,1264,7.8005,-0.7839,-1.2282,0.6836,0
1,1265,7.8045,-0.6851,-1.2240,0.6880,0
1,1266,7.8085,-0.6318,-1.2216,0.6905,0
1,1267,7.8125,-0.6331,-1.2211,0.6912,0
1,1268,7.8165,-0.6578,-1.2226,0.6898,0
1,1269,7.8205,-0.6747,-1.2263,0.6862,0
1,1270,7.8245,-0.6838,-1.2322,0.6804,0
1,1271,7.8285,-0.7007,-1.2402,0.6725,0
1,1272,7.8325,-0.7410,-1.2504,0.6625,0
1,1273,7.8365,-0.8112,-1.2626,0.6504,0
1,1274,7.8405,-0.9074,-1.2767,0.6365,0
1,1275,7.8445,-1.0192,-1.2925,0.6208,0
1,1276,7.8485,-1.1557,-1.3098,0.6037,0
1,1277,7.8525,-1.3234,-1.3284,0.5852,0
1,1278,7.8565,-1.5041,-1.3481,0.5656,0
1,1279,7.8605,-1.6627,-1.3688,0.5451,0
1,1280,7.8645,-1.8057,-1.3901,0.5239,0
1,1281,7.8685,-1.9617,-1.4119,0.5023,0
1,1282,7.8725,-2.0995,-1.4340,0.4803,0
1,1283,7.8765,-2.1294,-1.4563,0.4581,0
1,1284,7.8805,-2.0124,-1.4786,0.4359,0
1,1285,7.8845,-1.8265,-1.5010,0.4137,0
1,1286,7.8885,-1.6705,-1.5232,0.3916,0
1,1287,7.8925,-1.5626,-1.5453,0.3697,0
1,1288,7.8965,-1.4612,-1.5671,0.3479,0
1,1289,7.9005,-1.3611,-1.5888,0.3264,0
1,1290,7.9045,-1.3026,-1.6102,0.3051,0
1,1291,7.9085,-1.3065,-1.6314,0.2841,0
1,1292,7.9125,-1.3364,-1.6522,0.2634,0
1,1293,7.9165,-1.3559,-1.6727,0.2430,0
1,1294,7.9205,-1.3572,-1.6928,0.2230,0
1,1295,7.9245,-1.3624,-1.7125,0.2035,0
1,1296,7.9285,-1.3884,-1.7315,0.1846,0
1,1297,7.9325,-1.4495,-1.7499,0.1664,0
1,1298,7.9365,-1.5418,-1.7675,0.1489,0
1,1299,7.9405,-1.6536,-1.7841,0.1324,0
1,1300,7.9445,-1.7810,-1.7997,0.1170,0
1,1301,7.9485,-1.9383,-1.8141,0.1027,0
1,1302,7.9525,-2.1190,-1.8271,0.0898,0
1,1303,7.9565,-2.2789,-1.8388,0.0783,0
1,1304,7.9605,-2.3985,-1.8489,0.0683,0
1,1305,7.9645,-2.5285,-1.8575,0.0599,0
1,1306,7.9685,-2.6871,-1.8645,0.0530,0
1,1307,7.9725,-2.7781,-1.8699,0.0477,0
1,1308,7.9765,-2.6871,-1.8739,0.0439,0
1,1309,7.9805,-2.4401,-1.8764,0.0415,0
1,1310,7.9845,-2.1801,-1.8776,0.0404,0
1,1311,7.9885,-1.9890,-1.8777,0.0405,0
1,1312,7.9925,-1.8408,-1.8767,0.0416,0
1,1313,7.9965,-1.7043,-1.8749,0.0435,0
1,1314,8.0005,-1.5925,-1.8724,0.0461,0
1,1315,8.0045,-1.5158,-1.8695,0.0492,0
1,1316,8.0085,-1.4664,-1.8662,0.0526,0
1,1317,8.0125,-1.4391,-1.8628,0.0562,0
1,1318,8.0165,-1.4352,-1.8592,0.0599,0
1,1319,8.0205,-1.4391,-1.8557,0.0635,0
1,1320,8.0245,-1.4352,-1.8523,0.0671,0
1,1321,8.0285,-1.4378,-1.8490,0.0705,0
1,1322,8.0325,-1.4677,-1.8458,0.0739,0
1,1323,8.0365,-1.5275,-1.8426,0.0772,0
1,1324,8.0405,-1.6133,-1.8395,0.0804,0
1,1325,8.0445,-1.7329,-1.8363,0.0838,0
1,1326,8.0485,-1.8824,-1.8329,0.0872,0
1,1327,8.0525,-2.0280,-1.8294,0.0910,0
1,1328,8.0565,-2.1541,-1.8255,0.0950,0
1,1329,8.0605,-2.2880,-1.8212,0.0994,0
1,1330,8.0645,-2.4544,-1.8165,0.1043,0
1,1331,8.0685,-2.5922,-1.8113,0.1096,0
1,1332,8.0725,-2.5987,-1.8056,0.1154,0
1,1333,8.0765,-2.4427,-1.7995,0.1217,0
1,1334,8.0805,-2.2048,-1.7929,0.1283,0
1,1335,8.0845,-1.9825,-1.7860,0.1354,0
1,1336,8.0885,-1.8096,-1.7789,0.1426,0
1,1337,8.0925,-1.6692,-1.7716,0.1501,0
1,1338,8.0965,-1.5457,-1.7642,0.1576,0
1,1339,8.1005,-1.4391,-1.7569,0.1650,0
1,1340,8.1045,-1.3481,-1.7498,0.1723,0
1,1341,8.1085,-1.2857,-1.7429,0.1793,0
1,1342,8.1125,-1.2675,-1.7364,0.1860,0
1,1343,8.1165,-1.2831,-1.7303,0.1922,0
1,1344,8.1205,-1.3052,-1.7246,0.1981,0
1,1345,8.1245,-1.3156,-1.7193,0.2035,0
1,1346,8.1285,-1.3273,-1.7144,0.2085,0
1,1347,8.1325,-1.3637,-1.7099,0.2131,0
1,1348,8.1365,-1.4326,-1.7057,0.2174,0
1,1349,8.1405,-1.5288,-1.7018,0.2215,0
1,1350,8.1445,-1.6523,-1.6979,0.2255,0
1,1351,8.1485,-1.7888,-1.6942,0.2294,0
1,1352,8.1525,-1.9227,-1.6903,0.2334,0
1,1353,8.1565,-2.0618,-1.6864,0.2375,0
1,1354,8.1605,-2.2269,-1.6822,0.2417,0
1,1355,8.1645,-2.3920,-1.6779,0.2462,0
1,1356,8.1685,-2.4648,-1.6734,0.2509,0
1,1357,8.1725,-2.3777,-1.6686,0.2557,0
1,1358,8.1765,-2.1710,-1.6638,0.2607,0
1,1359,8.1805,-1.9448,-1.6588,0.2659,0
1,1360,8.1845,-1.7537,-1.6538,0.2709,0
1,1361,8.1885,-1.5938,-1.6490,0.2759,0
1,1362,8.1925,-1.4560,-1.6444,0.2807,0
1,1363,8.1965,-1.3442,-1.6401,0.2850,0
1,1364,8.2005,-1.2545,-1.6364,0.2889,0
1,1365,8.2045,-1.1843,-1.6332,0.2923,0
1,1366,8.2085,-1.1401,-1.6306,0.2949,0
1,1367,8.2125,-1.1310,-1.6288,0.2969,0
1,1368,8.2165,-1.1479,-1.6277,0.2981,0
1,1369,8.2205,-1.1726,-1.6273,0.2987,0
1,1370,8.2245,-1.1921,-1.6276,0.2985,0
1,1371,8.2285,-1.2155,-1.6286,0.2977,0
1,1372,8.2325,-1.2623,-1.6300,0.2964,0
1,1373,8.2365,-1.3442,-1.6318,0.2947,0
1,1374,8.2405,-1.4599,-1.6339,0.2927,0
1,1375,8.2445,-1.5964,-1.6361,0.2907,0
1,1376,8.2485,-1.7524,-1.6382,0.2888,0
1,1377,8.2525,-1.9097,-1.6400,0.2870,0
1,1378,8.2565,-2.0501,-1.6416,0.2856,0
1,1379,8.2605,-2.1814,-1.6427,0.2847,0
1,1380,8.2645,-2.3296,-1.6432,0.2842,0
1,1381,8.2685,-2.4635,-1.6432,0.2844,0
1,1382,8.2725,-2.4778,-1.6426,0.2851,0
1,1383,8.2765,-2.3179,-1.6415,0.2864,0
1,1384,8.2805,-2.0592,-1.6399,0.2881,0
1,1385,8.2845,-1.8291,-1.6379,0.2902,0
1,1386,8.2885,-1.6692,-1.6357,0.2925,0
1,1387,8.2925,-1.5431,-1.6335,0.2950,0
1,1388,8.2965,-1.4196,-1.6313,0.2973,0
1,1389,8.3005,-1.3039,-1.6293,0.2993,0
1,1390,8.3045,-1.2064,-1.6278,0.3010,0
1,1391,8.3085,-1.1388,-1.6269,0.3020,0
1,1392,8.3125,-1.1180,-1.6268,0.3023,0
1,1393,8.3165,-1.1375,-1.6274,0.3018,0
1,1394,8.3205,-1.1635,-1.6290,0.3004,0
1,1395,8.3245,-1.1700,-1.6315,0.2980,0
1,1396,8.3285,-1.1700,-1.6350,0.2946,0
1,1397,8.3325,-1.2012,-1.6395,0.2903,0
1,1398,8.3365,-1.2779,-1.6449,0.2850,0
1,1399,8.3405,-1.3832,-1.6510,0.2790,0
1,1400,8.3445,-1.5015,-1.6579,0.2722,0
1,1401,8.3485,-1.6341,-1.6654,0.2649,0
1,1402,8.3525,-1.7797,-1.6733,0.2571,0
1,1403,8.3565,-1.9188,-1.6816,0.2489,0
1,1404,8.3605,-2.0488,-1.6902,0.2405,0
1,1405,8.3645,-2.1970,-1.6989,0.2320,0
1,1406,8.3685,-2.3608,-1.7076,0.2233,0
1,1407,8.3725,-2.4622,-1.7164,0.2147,0
1,1408,8.3765,-2.4128,-1.7253,0.2060,0
1,1409,8.3805,-2.2243,-1.7341,0.1973,0
1,1410,8.3845,-2.0046,-1.7430,0.1885,0
1,1411,8.3885,-1.8369,-1.7521,0.1795,0
1,1412,8.3925,-1.7147,-1.7614,0.1704,0
1,1413,8.3965,-1.5938,-1.7709,0.1610,0
1,1414,8.4005,-1.4742,-1.7809,0.1511,0
1,1415,8.4045,-1.3884,-1.7914,0.1408,0
1,1416,8.4085,-1.3546,-1.8024,0.1299,0
1,1417,8.4125,-1.3572,-1.8141,0.1183,0
1,1418,8.4165,-1.3728,-1.8265,0.1061,0
1,1419,8.4205,-1.3884,-1.8396,0.0931,0
1,1420,8.4245,-1.4079,-1.8535,0.0794,0
1,1421,8.4285,-1.4378,-1.8680,0.0650,0
1,1422,8.4325,-1.4911,-1.8830,0.0501,0
1,1423,8.4365,-1.5769,-1.8986,0.0346,0
1,1424,8.4405,-1.6848,-1.9146,0.0188,0
1,1425,8.4445,-1.8031,-1.9307,0.0028,0
1,1426,8.4485,-1.9383,-1.9470,-0.0133,0
1,1427,8.4525,-2.0904,-1.9632,-0.0294,0
1,1428,8.4565,-2.2399,-1.9791,-0.0452,0
1,1429,8.4605,-2.3751,-1.9946,-0.0606,0
1,1430,8.4645,-2.5272,-2.0096,-0.0754,0
1,1431,8.4685,-2.7027,-2.0240,-0.0897,0
1,1432,8.4725,-2.8171,-2.0376,-0.1031,0
1,1433,8.4765,-2.7742,-2.0504,-0.1158,0
1,1434,8.4805,-2.5935,-2.0624,-0.1277,0
1,1435,8.4845,-2.3946,-2.0735,-0.1387,0
1,1436,8.4885,-2.2464,-2.0838,-0.1488,0
1,1437,8.4925,-2.1281,-2.0932,-0.1581,0
1,1438,8.4965,-2.0020,-2.1019,-0.1666,0
1,1439,8.5005,-1.8837,-2.1097,-0.1743,0
1,1440,8.5045,-1.8031,-2.1169,-0.1813,0
1,1441,8.5085,-1.7654,-2.1234,-0.1877,0
1,1442,8.5125,-1.7602,-2.1292,-0.1934,0
1,1443,8.5165,-1.7771,-2.1343,-0.1984,0
1,1444,8.5205,-1.7979,-2.1389,-0.2028,0
1,1445,8.5245,-1.8122,-2.1427,-0.2065,0
1,1446,8.5285,-1.8356,-2.1459,-0.2095,0
1,1447,8.5325,-1.8850,-2.1482,-0.2117,0
1,1448,8.5365,-1.9669,-2.1497,-0.2131,0
1,1449,8.5405,-2.0722,-2.1504,-0.2136,0
1,1450,8.5445,-2.1970,-2.1500,-0.2131,0
1,1451,8.5485,-2.3296,-2.1485,-0.2115,0
1,1452,8.5525,-2.4583,-2.1459,-0.2088,0
1,1453,8.5565,-2.5909,-2.1422,-0.2049,0
1,1454,8.5605,-2.7534,-2.1372,-0.1998,0
1,1455,8.5645,-2.9172,-2.1311,-0.1935,0
1,1456,8.5685,-2.9913,-2.1238,-0.1861,0
1,1457,8.5725,-2.9003,-2.1154,-0.1776,0
1,1458,8.5765,-2.6819,-2.1060,-0.1681,0
1,1459,8.5805,-2.4414,-2.0958,-0.1577,0
1,1460,8.5845,-2.2425,-2.0849,-0.1466,0
1,1461,8.5885,-2.0813,-2.0734,-0.1350,0
1,1462,8.5925,-1.9318,-2.0616,-0.1231,0
1,1463,8.5965,-1.7940,-2.0496,-0.1110,0
1,1464,8.6005,-1.6744,-2.0377,-0.0989,0
1,1465,8.6045,-1.5808,-2.0260,-0.0870,0
1,1466,8.6085,-1.5236,-2.0146,-0.0755,0
1,1467,8.6125,-1.5067,-2.0037,-0.0645,0
1,1468,8.6165,-1.5184,-1.9935,-0.0541,0
1,1469,8.6205,-1.5366,-1.9839,-0.0444,0
1,1470,8.6245,-1.5509,-1.9750,-0.0354,0
1,1471,8.6285,-1.5613,-1.9668,-0.0271,0
1,1472,8.6325,-1.5808,-1.9593,-0.0195,0
1,1473,8.6365,-1.6250,-1.9525,-0.0125,0
1,1474,8.6405,-1.7160,-1.9462,-0.0061,0
1,1475,8.6445,-1.8512,-1.9404,-0.0001,0
1,1476,8.6485,-2.0033,-1.9349,0.0055,0
1,1477,8.6525,-2.1398,-1.9297,0.0109,0
1,1478,8.6565,-2.2672,-1.9246,0.0161,0
1,1479,8.6605,-2.4258,-1.9197,0.0212,0
1,1480,8.6645,-2.6013,-1.9147,0.0262,0
1,1481,8.6685,-2.6949,-1.9098,0.0313,0
1,1482,8.6725,-2.6208,-1.9049,0.0363,0
1,1483,8.6765,-2.4102,-1.9000,0.0414,0
1,1484,8.6805,-2.1788,-1.8951,0.0463,0
1,1485,8.6845,-2.0020,-1.8904,0.0512,0
1,1486,8.6885,-1.8629,-1.8859,0.0558,0
1,1487,8.6925,-1.7264,-1.8817,0.0602,0
1,1488,8.6965,-1.5912,-1.8779,0.0641,0
1,1489,8.7005,-1.4794,-1.8747,0.0675,0
1,1490,8.7045,-1.4092,-1.8720,0.0703,0
1,1491,8.7085,-1.3819,-1.8700,0.0725,0
1,1492,8.7125,-1.3897,-1.8687,0.0739,0
1,1493,8.7165,-1.4118,-1.8681,0.0746,0
1,1494,8.7205,-1.4274,-1.8682,0.0746,0
1,1495,8.7245,-1.4365,-1.8690,0.0739,0
1,1496,8.7285,-1.4560,-1.8704,0.0727,0
1,1497,8.7325,-1.5054,-1.8723,0.0709,0
1,1498,8.7365,-1.5886,-1.8746,0.0688,0
1,1499,8.7405,-1.7056,-1.8770,0.0665,0
1,1500,8.7445,-1.8447,-1.8795,0.0641,0
1,1501,8.7485,-1.9968,-1.8819,0.0618,0
1,1502,8.7525,-2.1398,-1.8841,0.0598,0
1,1503,8.7565,-2.2659,-1.8859,0.0582,0
1,1504,8.7605,-2.3946,-1.8871,0.0571,0
1,1505,8.7645,-2.5545,-1.8878,0.0565,0
1,1506,8.7685,-2.7040,-1.8878,0.0567,0
1,1507,8.7725,-2.7313,-1.8871,0.0575,0
1,1508,8.7765,-2.5792,-1.8858,0.0590,0
1,1509,8.7805,-2.3257,-1.8838,0.0611,0
1,1510,8.7845,-2.0982,-1.8812,0.0638,0
1,1511,8.7885,-1.9370,-1.8783,0.0669,0
1,1512,8.7925,-1.8005,-1.8749,0.0703,0
1,1513,8.7965,-1.6575,-1.8714,0.0739,0
1,1514,8.8005,-1.5223,-1.8679,0.0776,0
1,1515,8.8045,-1.4287,-1.8644,0.0813,0
1,1516,8.8085,-1.3845,-1.8611,0.0847,0
1,1517,8.8125,-1.3819,-1.8581,0.0878,0
1,1518,8.8165,-1.4014,-1.8555,0.0906,0
1,1519,8.8205,-1.4196,-1.8533,0.0929,0
1,1520,8.8245,-1.4313,-1.8515,0.0948,0
1,1521,8.8285,-1.4469,-1.8502,0.0963,0
1,1522,8.8325,-1.4820,-1.8493,0.0974,0
1,1523,8.8365,-1.5470,-1.8486,0.0981,0
1,1524,8.8405,-1.6432,-1.8483,0.0986,0
1,1525,8.8445,-1.7693,-1.8481,0.0989,0
1,1526,8.8485,-1.9149,-1.8479,0.0992,0
1,1527,8.8525,-2.0592,-1.8477,0.0996,0
1,1528,8.8565,-2.1983,-1.8473,0.1001,0
1,1529,8.8605,-2.3452,-1.8466,0.1009,0
1,1530,8.8645,-2.5051,-1.8457,0.1020,0
1,1531,8.8685,-2.6234,-1.8445,0.1033,0
1,1532,8.8725,-2.6169,-1.8429,0.1050,0
1,1533,8.8765,-2.4570,-1.8410,0.1071,0
1,1534,8.8805,-2.2178,-1.8389,0.1093,0
1,1535,8.8845,-2.0007,-1.8366,0.1118,0
1,1536,8.8885,-1.8421,-1.8342,0.1143,0
1,1537,8.8925,-1.7121,-1.8319,0.1167,0
1,1538,8.8965,-1.5808,-1.8297,0.1190,0
1,1539,8.9005,-1.4638,-1.8279,0.1210,0
1,1540,8.9045,-1.3871,-1.8264,0.1226,0
1,1541,8.9085,-1.3533,-1.8254,0.1237,0
1,1542,8.9125,-1.3520,-1.8251,0.1242,0
1,1543,8.9165,-1.3702,-1.8254,0.1241,0
1,1544,8.9205,-1.3962,-1.8263,0.1233,0
1,1545,8.9245,-1.4170,-1.8279,0.1218,0
1,1546,8.9285,-1.4261,-1.8302,0.1196,0
1,1547,8.9325,-1.4482,-1.8331,0.1169,0
1,1548,8.9365,-1.5119,-1.8364,0.1137,0
1,1549,8.9405,-1.6237,-1.8401,0.1102,0
1,1550,8.9445,-1.7693,-1.8440,0.1064,0
1,1551,8.9485,-1.9279,-1.8481,0.1025,0
1,1552,8.9525,-2.0735,-1.8521,0.0986,0
1,1553,8.9565,-2.1944,-1.8560,0.0948,0
1,1554,8.9605,-2.3192,-1.8596,0.0913,0
1,1555,8.9645,-2.4752,-1.8629,0.0882,0
1,1556,8.9685,-2.6208,-1.8657,0.0855,0
1,1557,8.9725,-2.6494,-1.8681,0.0833,0
1,1558,8.9765,-2.5077,-1.8700,0.0815,0
1,1559,8.9805,-2.2698,-1.8714,0.0802,0
1,1560,8.9845,-2.0540,-1.8723,0.0794,0
1,1561,8.9885,-1.9019,-1.8729,0.0790,0
1,1562,8.9925,-1.7732,-1.8731,0.0789,0
1,1563,8.9965,-1.6393,-1.8731,0.0791,0
1,1564,9.0005,-1.5236,-1.8728,0.0794,0
1,1565,9.0045,-1.4586,-1.8725,0.0799,0
1,1566,9.0085,-1.4443,-1.8721,0.0804,0
1,1567,9.0125,-1.4612,-1.8717,0.0810,0
1,1568,9.0165,-1.4859,-1.8712,0.0816,0
1,1569,9.0205,-1.5041,-1.8708,0.0822,0
1,1570,9.0245,-1.5145,-1.8703,0.0828,0
1,1571,9.0285,-1.5275,-1.8697,0.0835,0
1,1572,9.0325,-1.5652,-1.8690,0.0843,0
1,1573,9.0365,-1.6445,-1.8681,0.0854,0
1,1574,9.0405,-1.7654,-1.8668,0.0868,0
1,1575,9.0445,-1.9071,-1.8651,0.0887,0
1,1576,9.0485,-2.0475,-1.8629,0.0910,0
1,1577,9.0525,-2.1736,-1.8601,0.0939,0
1,1578,9.0565,-2.3023,-1.8566,0.0975,0
1,1579,9.0605,-2.4544,-1.8525,0.1018,0
1,1580,9.0645,-2.6104,-1.8477,0.1067,0
1,1581,9.0685,-2.6819,-1.8422,0.1123,0
1,1582,9.0725,-2.5935,-1.8362,0.1185,0
1,1583,9.0765,-2.3738,-1.8297,0.1251,0
1,1584,9.0805,-2.1268,-1.8228,0.1321,0
1,1585,9.0845,-1.9266,-1.8158,0.1393,0
1,1586,9.0885,-1.7732,-1.8087,0.1465,0
1,1587,9.0925,-1.6328,-1.8018,0.1535,0
1,1588,9.0965,-1.4950,-1.7953,0.1602,0
1,1589,9.1005,-1.3741,-1.7894,0.1662,0
1,1590,9.1045,-1.2870,-1.7843,0.1715,0
1,1591,9.1085,-1.2454,-1.7800,0.1759,0
1,1592,9.1125,-1.2441,-1.7768,0.1792,0
1,1593,9.1165,-1.2662,-1.7748,0.1814,0
1,1594,9.1205,-1.2909,-1.7740,0.1824,0
1,1595,9.1245,-1.3091,-1.7743,0.1821,0
1,1596,9.1285,-1.3247,-1.7759,0.1807,0
1,1597,9.1325,-1.3546,-1.7786,0.1781,0
1,1598,9.1365,-1.4183,-1.7823,0.1745,0
1,1599,9.1405,-1.5210,-1.7870,0.1700,0
1,1600,9.1445,-1.6510,-1.7924,0.1648,0
1,1601,9.1485,-1.7914,-1.7983,0.1589,0
1,1602,9.1525,-1.9279,-1.8047,0.1526,0
1,1603,9.1565,-2.0566,-1.8114,0.1461,0
1,1604,9.1605,-2.1905,-1.8182,0.1395,0
1,1605,9.1645,-2.3556,-1.8249,0.1329,0
1,1606,9.1685,-2.5350,-1.8315,0.1265,0
1,1607,9.1725,-2.6351,-1.8378,0.1203,0
1,1608,9.1765,-2.5701,-1.8439,0.1143,0
1,1609,9.1805,-2.3634,-1.8496,0.1088,0
1,1610,9.1845,-2.1320,-1.8550,0.1035,0
1,1611,9.1885,-1.9578,-1.8601,0.0985,0
1,1612,9.1925,-1.8278,-1.8650,0.0937,0
1,1613,9.1965,-1.7030,-1.8698,0.0891,0
1,1614,9.2005,-1.5847,-1.8744,0.0846,0
1,1615,9.2045,-1.5041,-1.8790,0.0801,0
1,1616,9.2085,-1.4703,-1.8837,0.0756,0
1,1617,9.2125,-1.4716,-1.8884,0.0710,0
1,1618,9.2165,-1.4885,-1.8933,0.0662,0
1,1619,9.2205,-1.5015,-1.8984,0.0613,0
1,1620,9.2245,-1.5093,-1.9036,0.0562,0
1,1621,9.2285,-1.5262,-1.9089,0.0510,0
1,1622,9.2325,-1.5717,-1.9143,0.0457,0
1,1623,9.2365,-1.6484,-1.9198,0.0404,0
1,1624,9.2405,-1.7511,-1.9251,0.0352,0
1,1625,9.2445,-1.8798,-1.9303,0.0301,0
1,1626,9.2485,-2.0241,-1.9353,0.0253,0
1,1627,9.2525,-2.1658,-1.9399,0.0209,0
1,1628,9.2565,-2.2958,-1.9441,0.0168,0
1,1629,9.2605,-2.4388,-1.9478,0.0133,0
1,1630,9.2645,-2.6078,-1.9509,0.0103,0
1,1631,9.2685,-2.7417,-1.9535,0.0078,0
1,1632,9.2725,-2.7430,-1.9556,0.0058,0
1,1633,9.2765,-2.5805,-1.9572,0.0044,0
1,1634,9.2805,-2.3361,-1.9583,0.0034,0
1,1635,9.2845,-2.1164,-1.9591,0.0027,0
1,1636,9.2885,-1.9591,-1.9597,0.0023,0
1,1637,9.2925,-1.8317,-1.9601,0.0020,0
1,1638,9.2965,-1.7108,-1.9605,0.0017,0
1,1639,9.3005,-1.6029,-1.9611,0.0013,0
1,1640,9.3045,-1.5314,-1.9619,0.0006,0
1,1641,9.3085,-1.5015,-1.9630,-0.0003,0
1,1642,9.3125,-1.5028,-1.9645,-0.0017,0
1,1643,9.3165,-1.5223,-1.9665,-0.0036,0
1,1644,9.3205,-1.5470,-1.9690,-0.0059,0
1,1645,9.3245,-1.5691,-1.9719,-0.0087,0
1,1646,9.3285,-1.5938,-1.9753,-0.0120,0
1,1647,9.3325,-1.6341,-1.9790,-0.0156,0
1,1648,9.3365,-1.7056,-1.9830,-0.0194,0
1,1649,9.3405,-1.8057,-1.9872,-0.0235,0
1,1650,9.3445,-1.9331,-1.9915,-0.0276,0
1,1651,9.3485,-2.0826,-1.9956,-0.0316,0
1,1652,9.3525,-2.2373,-1.9996,-0.0355,0
1,1653,9.3565,-2.3790,-2.0034,-0.0391,0
1,1654,9.3605,-2.5168,-2.0067,-0.0423,0
1,1655,9.3645,-2.6728,-2.0097,-0.0451,0
1,1656,9.3685,-2.8106,-2.0122,-0.0475,0
1,1657,9.3725,-2.8210,-2.0142,-0.0494,0
1,1658,9.3765,-2.6546,-2.0158,-0.0509,0
1,1659,9.3805,-2.3933,-2.0171,-0.0520,0
1,1660,9.3845,-2.1671,-2.0181,-0.0529,0
1,1661,9.3885,-2.0137,-2.0190,-0.0536,0
1,1662,9.3925,-1.8915,-2.0198,-0.0543,0
1,1663,9.3965,-1.7680,-2.0208,-0.0552,0
1,1664,9.4005,-1.6640,-2.0220,-0.0562,0
1,1665,9.4045,-1.5938,-2.0235,-0.0576,0
1,1666,9.4085,-1.5548,-2.0256,-0.0596,0
1,1667,9.4125,-1.5431,-2.0282,-0.0621,0
1,1668,9.4165,-1.5600,-2.0315,-0.0652,0
1,1669,9.4205,-1.5912,-2.0354,-0.0690,0
1,1670,9.4245,-1.6159,-2.0401,-0.0735,0
1,1671,9.4285,-1.6341,-2.0453,-0.0786,0
1,1672,9.4325,-1.6679,-2.0511,-0.0843,0
1,1673,9.4365,-1.7433,-2.0574,-0.0905,0
1,1674,9.4405,-1.8525,-2.0641,-0.0970,0
1,1675,9.4445,-1.9825,-2.0710,-0.1038,0
1,1676,9.4485,-2.1281,-2.0780,-0.1106,0
1,1677,9.4525,-2.2854,-2.0849,-0.1174,0
1,1678,9.4565,-2.4375,-2.0917,-0.1241,0
1,1679,9.4605,-2.5844,-2.0982,-0.1304,0
1,1680,9.4645,-2.7404,-2.1042,-0.1363,0
1,1681,9.4685,-2.8756,-2.1098,-0.1417,0
1,1682,9.4725,-2.9003,-2.1148,-0.1466,0
1,1683,9.4765,-2.7599,-2.1192,-0.1509,0
1,1684,9.4805,-2.5220,-2.1231,-0.1547,0
1,1685,9.4845,-2.3088,-2.1265,-0.1579,0
1,1686,9.4885,-2.1671,-2.1294,-0.1607,0
1,1687,9.4925,-2.0579,-2.1318,-0.1630,0
1,1688,9.4965,-1.9448,-2.1340,-0.1650,0
1,1689,9.5005,-1.8369,-2.1358,-0.1667,0
1,1690,9.5045,-1.7589,-2.1375,-0.1682,0
1,1691,9.5085,-1.7212,-2.1390,-0.1696,0
1,1692,9.5125,-1.7199,-2.1405,-0.1710,0
1,1693,9.5165,-1.7433,-2.1419,-0.1722,0
1,1694,9.5205,-1.7719,-2.1433,-0.1735,0
1,1695,9.5245,-1.7901,-2.1445,-0.1746,0
1,1696,9.5285,-1.8083,-2.1457,-0.1757,0
1,1697,9.5325,-1.8512,-2.1467,-0.1765,0
1,1698,9.5365,-1.9266,-2.1475,-0.1772,0
1,1699,9.5405,-2.0267,-2.1479,-0.1774,0
1,1700,9.5445,-2.1437,-2.1479,-0.1773,0
1,1701,9.5485,-2.2802,-2.1473,-0.1766,0
1,1702,9.5525,-2.4271,-2.1461,-0.1752,0
1,1703,9.5565,-2.5766,-2.1442,-0.1732,0
1,1704,9.5605,-2.7391,-2.1415,-0.1704,0
1,1705,9.5645,-2.9029,-2.1381,-0.1668,0
1,1706,9.5685,-2.9848,-2.1339,-0.1625,0
1,1707,9.5725,-2.8951,-2.1290,-0.1575,0
1,1708,9.5765,-2.6598,-2.1235,-0.1518,0
1,1709,9.5805,-2.4063,-2.1174,-0.1455,0
1,1710,9.5845,-2.2282,-2.1108,-0.1389,0
1,1711,9.5885,-2.1047,-2.1040,-0.1319,0
1,1712,9.5925,-1.9773,-2.0970,-0.1248,0
1,1713,9.5965,-1.8369,-2.0901,-0.1178,0
1,1714,9.6005,-1.7147,-2.0834,-0.1109,0
1,1715,9.6045,-1.6289,-2.0770,-0.1044,0
1,1716,9.6085,-1.5834,-2.0712,-0.0984,0
1,1717,9.6125,-1.5730,-2.0659,-0.0930,0
1,1718,9.6165,-1.5912,-2.0613,-0.0883,0
1,1719,9.6205,-1.6198,-2.0574,-0.0843,0
1,1720,9.6245,-1.6406,-2.0543,-0.0810,0
1,1721,9.6285,-1.6549,-2.0520,-0.0785,0
1,1722,9.6325,-1.6809,-2.0503,-0.0767,0
1,1723,9.6365,-1.7381,-2.0493,-0.0756,0
1,1724,9.6405,-1.8317,-2.0488,-0.0749,0
1,1725,9.6445,-1.9578,-2.0487,-0.0747,0
1,1726,9.6485,-2.0982,-2.0489,-0.0748,0
1,1727,9.6525,-2.2399,-2.0493,-0.0751,0
